document_id,author_id,author_role,team,department,created_date,updated_date,approval_status,approval_date,version,status,authority_level,confidentiality_level,document_type,source_type,review_frequency,next_review_date
DOC-0898,emp_483,Unverified,Platform Core Team,Platform,2025-11-08,2026-07-14,Under Review,,2.0,Draft,Unverified,Confidential,Standard,Confluence,Annual,2027-07-14
DOC-0899,emp_329,Architecture Team,Platform Core Team,Platform,2022-07-24,2025-12-21,Under Review,,2.2,Draft,Architecture Team,Public,Engineering Note,Git Markdown,Annual,2026-12-21
DOC-0900,emp_780,Senior Engineer,DevOps Core Team,DevOps,2023-03-28,2023-10-16,Draft,,2.2,Draft,Senior Engineer,Public,Architecture Decision Record,Confluence,Annual,2024-10-15
DOC-0901,emp_916,Principal Engineer,Platform Core Team,Platform,2024-11-13,2025-07-21,Under Review,,2.0,Draft,Principal Engineer,Public,Engineering Note,Git Markdown,Annual,2026-07-21
DOC-0902,emp_235,Chief Architect,DevOps Core Team,DevOps,2022-09-13,2023-01-15,Under Review,,3.2,Draft,Chief Architect,Confidential,Deprecated Document,Confluence,Annual,2024-01-15
DOC-0903,emp_589,Architecture Team,Product Core Team,Product,2023-06-25,2023-12-12,Rejected,,3.2,Draft,Architecture Team,Internal,Technical Design Document,Git Markdown,Annual,2024-12-11
DOC-0904,emp_896,Project Notes,Security Core Team,Security,2024-04-21,2026-07-25,Rejected,,2.1,Draft,Project Notes,Restricted,Project Documentation,Confluence,Annual,2027-07-25
DOC-0905,emp_370,Principal Engineer,Data Engineering Core Team,Data Engineering,2022-05-25,2024-04-22,Draft,,3.1,Draft,Principal Engineer,Confidential,Deprecated Document,Git Markdown,Annual,2025-04-22
DOC-0906,emp_581,Unverified,Engineering Core Team,Engineering,2021-12-01,2022-12-02,Approved,2022-12-02,3.1,Active,Unverified,Public,Policy,Confluence,Annual,2023-12-02
DOC-0907,emp_897,Architecture Team,Data Engineering Core Team,Data Engineering,2025-04-12,2025-08-08,Under Review,,2.1,Draft,Architecture Team,Confidential,Technical Design Document,Git Markdown,Annual,2026-08-08
DOC-0908,emp_260,Senior Engineer,Data Engineering Core Team,Data Engineering,2025-04-19,2025-11-07,Under Review,,3.2,Draft,Senior Engineer,Internal,Project Documentation,Confluence,Annual,2026-11-07
DOC-0909,emp_334,Principal Engineer,Data Engineering Core Team,Data Engineering,2023-08-25,2025-05-07,Draft,,2.2,Draft,Principal Engineer,Restricted,Meeting Decision,Git Markdown,Annual,2026-05-07
DOC-0910,emp_105,Engineer,Data Engineering Core Team,Data Engineering,04/24/2021,2023-08-09,Draft,,1.1,Draft,Engineer,Restricted,Standard,Confluence,Annual,2024-08-08
DOC-0911,emp_952,Principal Engineer,DevOps Core Team,DevOps,2021-02-18,2022-12-09,Rejected,,2.2,Draft,Principal Engineer,Internal,Security Recommendation,Git Markdown,Annual,2023-12-09
DOC-0912,emp_348,Chief Architect,Architecture Core Team,Architecture,2022-10-29,2025-07-07,Rejected,,1.2,Draft,Chief Architect,Confidential,Engineering Note,Confluence,Annual,2026-07-07
DOC-0913,emp_203,Architecture Board,Architecture Core Team,Architecture,2024-08-02,2025-07-18,Draft,,2.1,Draft,Architecture Board,Public,Architecture Decision Record,Git Markdown,Annual,2026-07-18
DOC-0914,emp_994,Senior Architect,Product Core Team,Product,2024-04-22,2025-02-22,Approved,2025-02-22,2.2,Active,Senior Architect,Restricted,Engineering Note,Confluence,Annual,2026-02-22
DOC-0915,emp_973,Senior Engineer,Product Core Team,Product,2026-01-28,2026-05-22,Under Review,,1.1,Draft,Senior Engineer,Restricted,Security Recommendation,Git Markdown,Annual,2027-05-22
DOC-0916,emp_222,Senior Architect,Data Engineering Core Team,Data Engineering,05/26/2023,2025-08-14,Rejected,,3.0,Draft,Senior Architect,Restricted,Standard,Confluence,Annual,2026-08-14
DOC-0917,emp_603,Unverified,Product Core Team,Product,2024-03-23,2025-02-27,Approved,2025-02-27,3.0,Active,Unverified,Public,Meeting Decision,Git Markdown,Annual,2026-02-27
DOC-0918,emp_885,Chief Architect,Security Core Team,Security,2025-08-02,2025-12-21,Rejected,,3.0,Draft,Chief Architect,Restricted,Standard,Confluence,Annual,2026-12-21
DOC-0919,emp_511,Architecture Board,Data Engineering Core Team,Data Engineering,2022-08-25,2022-09-07,Rejected,,1.1,Superseded,Architecture Board,Confidential,Draft Document,Git Markdown,Annual,2023-09-07
DOC-0920,emp_568,Unverified,Product Core Team,Product,2025-04-26,2026-06-20,Draft,,3.2,Draft,Unverified,Internal,Project Documentation,Confluence,Annual,2027-06-20
DOC-0921,emp_716,Unverified,Engineering Core Team,Engineering,2025-05-16,2025-07-20,Draft,,2.1,Draft,Unverified,Internal,Architecture Decision Record,Git Markdown,Annual,2026-07-20
DOC-0922,emp_890,Architecture Team,Architecture Core Team,Architecture,2021-02-25,2021-12-03,Rejected,,2.0,Draft,Architecture Team,Confidential,Security Recommendation,Confluence,Annual,2022-12-03
DOC-0923,emp_508,Project Notes,Engineering Core Team,Engineering,2022-02-26,2026-06-23,Rejected,,1.0,Draft,Project Notes,Internal,Project Documentation,Git Markdown,Annual,2027-06-23
DOC-0924,emp_600,Chief Architect,Platform Core Team,Platform,2023-01-04,2024-10-13,Rejected,,1.2,Draft,Chief Architect,Restricted,Draft Document,Confluence,Annual,2025-10-13
DOC-0925,emp_509,Engineer,Engineering Core Team,Engineering,2022-12-28,2025-01-04,Draft,,2.2,Draft,Engineer,Restricted,Technical Design Document,Git Markdown,Annual,2026-01-04
DOC-0926,emp_116,Project Notes,Product Core Team,Product,2025-02-03,2025-12-31,Approved,2025-12-31,1.0,Active,Project Notes,Public,Meeting Decision,Confluence,Annual,2026-12-31
DOC-0927,emp_987,Architecture Team,Engineering Core Team,Engineering,2023-02-01,2026-07-19,Rejected,,2.0,Draft,Architecture Team,Internal,Meeting Decision,Git Markdown,Annual,2027-07-19
DOC-0928,emp_130,Senior Architect,Architecture Core Team,Architecture,02/22/2022,2023-11-10,Rejected,,2.2,Draft,Senior Architect,Restricted,Policy,Confluence,Annual,2024-11-09
DOC-0929,emp_147,Engineer,Engineering Core Team,Engineering,2023-02-12,2026-06-21,Under Review,,1.1,Draft,Engineer,Internal,Deprecated Document,Git Markdown,Annual,2027-06-21
DOC-0930,emp_550,Unverified,Security Core Team,Security,2025-10-21,2025-10-21,Draft,,2.0,Draft,Unverified,Restricted,Engineering Note,Confluence,Annual,2026-10-21
DOC-0931,emp_604,Project Notes,DevOps Core Team,DevOps,2022-02-06,2022-10-21,Under Review,,1.0,Draft,Project Notes,Public,Draft Document,Git Markdown,Annual,2023-10-21
DOC-0932,emp_356,Architecture Team,Engineering Core Team,Engineering,2025-02-04,2025-12-09,Draft,,2.2,Draft,Architecture Team,Restricted,Engineering Note,Confluence,Annual,2026-12-09
DOC-0933,emp_865,Architecture Board,DevOps Core Team,DevOps,2024-07-18,2024-09-05,Under Review,,1.0,Draft,Architecture Board,Public,Standard,Git Markdown,Annual,2025-09-05
DOC-0934,emp_978,Project Notes,Engineering Core Team,Engineering,2022-01-20,2025-07-30,Rejected,,1.1,Draft,Project Notes,Restricted,Security Recommendation,Confluence,Annual,2026-07-30
DOC-0935,emp_290,Senior Engineer,Product Core Team,Product,2022-11-30,2025-08-24,Rejected,,3.1,Draft,Senior Engineer,Restricted,Meeting Decision,Git Markdown,Annual,2026-08-24
DOC-0936,emp_332,Chief Architect,Data Engineering Core Team,Data Engineering,2025-08-27,2025-10-22,Approved,2025-10-22,2.0,Active,Chief Architect,Restricted,Policy,Confluence,Annual,2026-10-22
DOC-0937,emp_939,Engineer,Data Engineering Core Team,Data Engineering,2022-02-04,2022-11-21,Approved,2022-11-21,3.1,Active,Engineer,Internal,Deprecated Document,Git Markdown,Annual,2023-11-21
DOC-0938,emp_335,Unverified,Data Engineering Core Team,Data Engineering,2021-12-08,2024-01-13,Under Review,,1.2,Superseded,Unverified,Internal,Deprecated Document,Confluence,Annual,2025-01-12
DOC-0939,emp_385,Architecture Team,Data Engineering Core Team,Data Engineering,2026-05-19,2026-07-09,Draft,,3.1,Draft,Architecture Team,Confidential,Architecture Decision Record,Git Markdown,Annual,2027-07-09
DOC-0940,emp_784,Unverified,Engineering Core Team,Engineering,2022-03-04,2026-04-14,Approved,2026-04-14,2.0,Superseded,Unverified,Internal,Meeting Decision,Confluence,Annual,2027-04-14
DOC-0941,emp_500,Engineer,Product Core Team,Product,2022-02-01,2023-06-25,Draft,,2.0,Superseded,Engineer,Confidential,Draft Document,Git Markdown,Annual,2024-06-24
DOC-0942,emp_788,Senior Architect,Platform Core Team,Platform,2025-04-07,2025-09-21,Approved,2025-09-21,3.1,Active,Senior Architect,Public,Meeting Decision,Confluence,Annual,2026-09-21
DOC-0943,emp_654,Chief Architect,Security Core Team,Security,2023-07-20,2024-05-29,Approved,2024-05-29,3.1,Active,Chief Architect,Restricted,Draft Document,Git Markdown,Annual,2025-05-29
DOC-0944,emp_699,Engineer,DevOps Core Team,DevOps,2025-11-30,2026-05-30,Rejected,,1.2,Draft,Engineer,Public,Engineering Note,Confluence,Annual,2027-05-30
DOC-0945,emp_956,Project Notes,Architecture Core Team,Architecture,2023-05-14,2023-09-07,Approved,2023-09-07,2.2,Active,Project Notes,Restricted,Standard,Git Markdown,Annual,2024-09-06
DOC-0946,emp_185,Senior Engineer,DevOps Core Team,DevOps,2021-07-27,2025-07-26,Rejected,,2.0,Draft,Senior Engineer,Confidential,Architecture Decision Record,Confluence,Annual,2026-07-26
DOC-0947,emp_991,Unverified,Data Engineering Core Team,Data Engineering,2021-03-28,2024-08-11,Approved,2024-08-11,3.0,Active,Unverified,Public,Standard,Git Markdown,Annual,2025-08-11
DOC-0948,emp_835,Engineer,DevOps Core Team,DevOps,2022-12-13,2026-07-30,Rejected,,3.2,Draft,Engineer,Public,Architecture Decision Record,Confluence,Annual,2027-07-30
DOC-0949,emp_321,Architecture Board,Product Core Team,Product,2022-01-06,2022-02-24,Draft,,2.0,Superseded,Architecture Board,Confidential,Draft Document,Git Markdown,Annual,2023-02-24
DOC-0950,emp_556,Principal Engineer,Architecture Core Team,Architecture,2022-10-27,2025-05-22,Draft,,1.0,Draft,Principal Engineer,Restricted,Architecture Decision Record,Confluence,Annual,2026-05-22
DOC-0951,emp_460,Senior Engineer,Security Core Team,Security,2024-01-08,2026-02-03,Under Review,,2.0,Draft,Senior Engineer,Public,Draft Document,Git Markdown,Annual,2027-02-03
DOC-0952,emp_371,Architecture Team,Platform Core Team,Platform,12/20/2022,2024-11-09,Rejected,,1.0,Draft,Architecture Team,Restricted,Policy,Confluence,Annual,2025-11-09
DOC-0953,emp_651,Unverified,DevOps Core Team,DevOps,2023-03-27,2023-08-29,Under Review,,3.2,Superseded,Unverified,Confidential,Engineering Note,Git Markdown,Annual,2024-08-28
DOC-0954,emp_494,Senior Architect,Architecture Core Team,Architecture,2025-09-27,2026-02-24,Approved,2026-02-24,1.1,Active,Senior Architect,Public,Technical Design Document,Confluence,Annual,2027-02-24
DOC-0955,emp_351,Architecture Team,Security Core Team,Security,2023-06-21,2024-09-05,Under Review,,1.0,Superseded,Architecture Team,Confidential,Project Documentation,Git Markdown,Annual,2025-09-05
DOC-0956,emp_968,Senior Architect,Platform Core Team,Platform,2024-04-04,2025-05-18,Rejected,,3.1,Draft,Senior Architect,Restricted,Deprecated Document,Confluence,Annual,2026-05-18
DOC-0957,emp_809,Chief Architect,Data Engineering Core Team,Data Engineering,2022-10-21,2024-03-09,Under Review,,3.2,Superseded,Chief Architect,Confidential,Engineering Note,Git Markdown,Annual,2025-03-09
DOC-0958,emp_940,Unverified,DevOps Core Team,DevOps,2023-08-11,2025-02-12,Approved,2025-02-12,2.1,Active,Unverified,Confidential,Project Documentation,Confluence,Annual,2026-02-12
DOC-0959,emp_588,Senior Engineer,Security Core Team,Security,2021-05-11,2025-03-07,Approved,2025-03-07,2.2,Active,Senior Engineer,Restricted,Engineering Note,Git Markdown,Annual,2026-03-07
DOC-0960,emp_320,Engineer,Security Core Team,Security,2022-09-27,2025-10-03,Draft,,3.2,Draft,Engineer,Confidential,Policy,Confluence,Annual,2026-10-03
DOC-0961,emp_829,Architecture Board,Architecture Core Team,Architecture,2024-04-18,2024-08-18,Approved,2024-08-18,3.1,Active,Architecture Board,Internal,Security Recommendation,Git Markdown,Annual,2025-08-18
DOC-0962,emp_130,Senior Architect,Product Core Team,Product,2025-02-01,2025-06-03,Draft,,2.2,Superseded,Senior Architect,Confidential,Policy,Confluence,Annual,2026-06-03
DOC-0963,emp_198,Senior Architect,Product Core Team,Product,2022-12-29,2023-12-27,Rejected,,2.0,Draft,Senior Architect,Internal,Meeting Decision,Git Markdown,Annual,2024-12-26
DOC-0964,emp_562,Senior Engineer,DevOps Core Team,DevOps,2023-12-09,2024-08-28,Approved,2024-08-28,1.2,Active,Senior Engineer,Public,Technical Design Document,Confluence,Annual,2025-08-28
DOC-0965,emp_493,Senior Engineer,Engineering Core Team,Engineering,2021-02-26,2025-08-22,Draft,,1.0,Draft,Senior Engineer,Confidential,Meeting Decision,Git Markdown,Annual,2026-08-22
DOC-0966,emp_687,Senior Engineer,Product Core Team,Product,2025-12-31,2026-04-22,Under Review,,2.0,Draft,Senior Engineer,Public,Engineering Note,Confluence,Annual,2027-04-22
DOC-0967,emp_457,Chief Architect,Architecture Core Team,Architecture,2024-04-23,2025-10-05,Under Review,,2.0,Draft,Chief Architect,Internal,Engineering Note,Git Markdown,Annual,2026-10-05
DOC-0968,emp_219,Project Notes,Data Engineering Core Team,Data Engineering,2021-05-15,2023-04-07,Under Review,,1.1,Draft,Project Notes,Internal,Deprecated Document,Confluence,Annual,2024-04-06
DOC-0969,emp_193,Unverified,Product Core Team,Product,2026-02-11,2026-06-25,Rejected,,3.0,Draft,Unverified,Restricted,Security Recommendation,Git Markdown,Annual,2027-06-25
DOC-0970,emp_545,Engineer,DevOps Core Team,DevOps,2021-06-18,2024-03-18,Approved,2024-03-18,2.2,Active,Engineer,Confidential,Standard,Confluence,Annual,2025-03-18
DOC-0971,emp_951,Unverified,DevOps Core Team,DevOps,2022-01-21,2022-07-22,Draft,,3.2,Draft,Unverified,Internal,Architecture Decision Record,Git Markdown,Annual,2023-07-22
DOC-0972,emp_292,Engineer,Engineering Core Team,Engineering,2026-05-29,2026-06-04,Rejected,,3.0,Draft,Engineer,Restricted,Security Recommendation,Confluence,Annual,2027-06-04
DOC-0973,emp_829,Architecture Team,Security Core Team,Security,05/30/2021,2025-05-31,Under Review,,3.2,Draft,Architecture Team,Public,Security Recommendation,Git Markdown,Annual,2026-05-31
DOC-0974,emp_281,Senior Engineer,Engineering Core Team,Engineering,2025-08-20,2025-12-14,Draft,,2.0,Draft,Senior Engineer,Internal,Standard,Confluence,Annual,2026-12-14
DOC-0975,emp_999,Architecture Team,Security Core Team,Security,2023-04-19,2023-05-09,Rejected,,2.1,Draft,Architecture Team,Internal,Meeting Decision,Git Markdown,Annual,2024-05-08
DOC-0976,emp_812,Architecture Board,DevOps Core Team,DevOps,2021-09-21,2025-06-09,Under Review,,1.0,Superseded,Architecture Board,Internal,Policy,Confluence,Annual,2026-06-09
DOC-0977,emp_797,Principal Engineer,Architecture Core Team,Architecture,2022-08-07,2025-08-09,Draft,,3.1,Draft,Principal Engineer,Public,Standard,Git Markdown,Annual,2026-08-09
DOC-0978,emp_230,Architecture Team,Data Engineering Core Team,Data Engineering,2026-08-01,2026-08-01,Rejected,,1.0,Draft,Architecture Team,Public,Deprecated Document,Confluence,Annual,2027-08-01
DOC-0979,emp_856,Project Notes,Security Core Team,Security,2023-06-25,2023-09-17,Under Review,,1.2,Draft,Project Notes,Public,Engineering Note,Git Markdown,Annual,2024-09-16
DOC-0980,emp_759,Architecture Team,Architecture Core Team,Architecture,2023-03-13,2025-04-29,Under Review,,3.0,Draft,Architecture Team,Internal,Architecture Decision Record,Confluence,Annual,2026-04-29
DOC-0981,emp_171,Project Notes,Security Core Team,Security,2024-05-17,2025-11-09,Draft,,1.2,Draft,Project Notes,Restricted,Project Documentation,Git Markdown,Annual,2026-11-09
DOC-0982,emp_841,Senior Architect,Data Engineering Core Team,Data Engineering,2023-01-29,2023-04-17,Under Review,,3.0,Draft,Senior Architect,Public,Security Recommendation,Confluence,Annual,2024-04-16
DOC-0983,emp_880,Architecture Team,Data Engineering Core Team,Data Engineering,2024-02-29,2025-09-09,Approved,2025-09-09,2.2,Superseded,Architecture Team,Confidential,Architecture Decision Record,Git Markdown,Annual,2026-09-09
DOC-0984,emp_453,Principal Engineer,Platform Core Team,Platform,2023-09-09,2024-07-18,Rejected,,2.0,Draft,Principal Engineer,Internal,Policy,Confluence,Annual,2025-07-18
DOC-0985,emp_542,Architecture Board,Platform Core Team,Platform,2021-10-22,2022-01-17,Rejected,,3.0,Draft,Architecture Board,Confidential,Meeting Decision,Git Markdown,Annual,2023-01-17
DOC-0986,emp_851,Project Notes,Security Core Team,Security,2023-06-29,2025-09-01,Rejected,,2.2,Draft,Project Notes,Confidential,Policy,Confluence,Annual,2026-09-01
DOC-0987,emp_994,Architecture Team,DevOps Core Team,DevOps,2023-01-15,2025-08-20,Rejected,,2.0,Draft,Architecture Team,Confidential,Draft Document,Git Markdown,Annual,2026-08-20
DOC-0988,emp_304,Architecture Board,Architecture Core Team,Architecture,2022-11-23,2025-12-26,Under Review,,3.1,Draft,Architecture Board,Internal,Project Documentation,Confluence,Annual,2026-12-26
DOC-0989,emp_863,Principal Engineer,Data Engineering Core Team,Data Engineering,2025-04-25,2025-07-13,Rejected,,1.0,Draft,Principal Engineer,Confidential,Draft Document,Git Markdown,Annual,2026-07-13
DOC-0990,emp_852,Unverified,Security Core Team,Security,2024-10-16,2025-01-23,Approved,2025-01-23,1.0,Superseded,Unverified,Restricted,Architecture Decision Record,Confluence,Annual,2026-01-23
DOC-0991,emp_414,Architecture Team,DevOps Core Team,DevOps,2023-01-14,2026-07-13,Draft,,2.1,Draft,Architecture Team,Restricted,Technical Design Document,Git Markdown,Annual,2027-07-13
DOC-0992,emp_267,Senior Architect,Data Engineering Core Team,Data Engineering,2021-08-31,2024-08-25,Rejected,,3.2,Draft,Senior Architect,Confidential,Standard,Confluence,Annual,2025-08-25
DOC-0993,emp_199,Project Notes,DevOps Core Team,DevOps,2021-10-05,2023-11-24,Rejected,,1.0,Draft,Project Notes,Restricted,Architecture Decision Record,Git Markdown,Annual,2024-11-23
DOC-0994,emp_447,Senior Engineer,Engineering Core Team,Engineering,2025-12-21,2026-03-25,Approved,2026-03-25,3.1,Active,Senior Engineer,Confidential,Technical Design Document,Confluence,Annual,2027-03-25
DOC-0995,emp_828,Principal Engineer,DevOps Core Team,DevOps,2022-12-28,2026-05-15,Rejected,,3.1,Superseded,Principal Engineer,Internal,Technical Design Document,Git Markdown,Annual,2027-05-15
DOC-0996,emp_426,Project Notes,Data Engineering Core Team,Data Engineering,2021-04-17,2024-12-06,Under Review,,2.1,Draft,Project Notes,Confidential,Engineering Note,Confluence,Annual,2025-12-06
